"Table 1.7 Occupational projections, 2019-29, and worker characteristics, 2019
Transportation and material moving occupations,53-0000,Summary,"13,134.8","13,583.6",448.9,3.4,4.1,1531.2," $32,440 ",—,—,—
Supervisors of transportation and material moving workers,53-1000,Summary,466.3,490.4,24.0,5.2,0.2,46.3," $55,040 ",—,—,—
Aircraft cargo handling supervisors,53-1041,Line item,9.6,10.2,0.5,5.4,—,1," $53,850 ",High school diploma or equivalent,Less than 5 years,None
"First-line supervisors of transportation and material-moving workers, except aircraft cargo handling supervisors",53-1047,Line item,456.7,480.2,23.5,5.1,0.2,45.3," $55,060 ",High school diploma or equivalent,Less than 5 years,None
Air transportation workers,53-2000,Summary,284.2,312.2,28.1,9.9,1.1,32.1," $75,760 ",—,—,—
Aircraft pilots and flight engineers,53-2010,Summary,127.1,133.3,6.1,4.8,2.5,12.7," $121,430 ",—,—,—
"Airline pilots, copilots, and flight engineers",53-2011,Line item,85.5,87.9,2.4,2.8,—,8.3," $147,220 ",Bachelor's degree,Less than 5 years,Moderate-term on-the-job training
Commercial pilots,53-2012,Line item,41.6,45.4,3.8,9.1,7.5,4.4," $86,080 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Air traffic controllers and airfield operations specialists,53-2020,Summary,35.2,36.0,0.8,2.3,—,2.9," $93,190 ",—,—,—
Air traffic controllers,53-2021,Line item,24.3,24.5,0.1,0.5,—,2," $122,990 ",Associate's degree,None,Long-term on-the-job training
Airfield operations specialists,53-2022,Line item,10.9,11.5,0.7,6.1,—,1," $52,650 ",High school diploma or equivalent,None,Long-term on-the-job training
Flight attendants,53-2031,Line item,121.9,143.0,21.1,17.3,0.0,16.5," $56,640 ",High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
Motor vehicle operators,53-3000,Summary,"4,689.2","4,913.4",224.2,4.8,9.9,516.8," $38,550 ",—,—,—
"Ambulance drivers and attendants, except emergency medical technicians",53-3011,Line item,14.9,16.3,1.4,9.4,—,1.7," $25,890 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Driver/sales workers and truck drivers,53-3030,Summary,"3,535.9","3,641.5",105.6,3.0,7.6,372.3," $40,310 ",—,—,—
Driver/sales workers,53-3031,Line item,487.4,501.9,14.5,3.0,7.6,51.3," $25,860 ",High school diploma or equivalent,None,Short-term on-the-job training
Heavy and tractor-trailer truck drivers,53-3032,Line item,"2,029.9","2,060.5",30.6,1.5,7.6,209.2," $45,260 ",Postsecondary nondegree award,None,Short-term on-the-job training
Light truck drivers,53-3033,Line item,"1,018.6","1,079.1",60.5,5.9,7.5,111.8," $34,730 ",High school diploma or equivalent,None,Short-term on-the-job training
Passenger vehicle drivers,53-3050,Summary,"1,076.7","1,192.0",115.3,10.7,17.9,132.9," $33,300 ",—,—,—
"Bus drivers, transit and intercity",53-3052,Line item,223.4,244.2,20.8,9.3,14.8,28.9," $43,030 ",High school diploma or equivalent,None,Moderate-term on-the-job training
"Passenger vehicle drivers, except bus drivers, transit and intercity",53-3058,Line item,853.3,947.8,94.4,11.1,18.7,104," $31,340 ",No formal educational credential,None,Short-term on-the-job training
"Motor vehicle operators, all other",53-3099,Line item,61.7,63.6,1.9,3.1,6.1,9.9," $32,910 ",No formal educational credential,None,Short-term on-the-job training
Rail transportation workers,53-4000,Summary,90.9,88.8,-2.1,-2.3,1.1,7.1," $64,890 ",—,—,—
Locomotive engineers and operators,53-4010,Summary,32.6,31.3,-1.3,-4.0,1.4,2.3," $65,040 ",—,—,—
Locomotive engineers,53-4011,Line item,27.4,26.5,-1.0,-3.5,1.4,1.9," $67,090 ",High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
"Rail yard engineers, dinkey operators, and hostlers",53-4013,Line item,5.2,4.9,-0.4,-6.8,1.1,0.3," $49,330 ",High school diploma or equivalent,None,Moderate-term on-the-job training
"Railroad brake, signal, and switch operators and locomotive firers",53-4022,Line item,9.1,8.6,-0.5,-5.5,1.3,0.7," $60,260 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Railroad conductors and yardmasters,53-4031,Line item,36.0,35.2,-0.8,-2.1,1.3,2.9," $65,990 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Subway and streetcar operators,53-4041,Line item,10.7,11.3,0.6,5.3,—,1.1," $67,880 ",High school diploma or equivalent,None,Moderate-term on-the-job training
"Rail transportation workers, all other",53-4099,Line item,2.5,2.4,-0.1,-4.7,—,0.2," $51,600 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Water transportation workers,53-5000,Summary,81.9,82.1,0.2,0.2,3.3,8.1," $57,330 ",—,—,—
Sailors and marine oilers,53-5011,Line item,31.9,32.2,0.3,0.9,0.2,3.6," $43,480 ",No formal educational credential,None,Moderate-term on-the-job training
Ship and boat captains and operators,53-5020,Summary,41.4,41.2,-0.1,-0.3,6.4,3.5," $69,890 ",—,—,—
"Captains, mates, and pilots of water vessels",53-5021,Line item,38.9,38.7,-0.1,-0.3,6.4,3.3," $72,340 ",Postsecondary nondegree award,Less than 5 years,None
Motorboat operators,53-5022,Line item,2.5,2.5,0.0,0.1,6.1,0.2," $48,260 ",Postsecondary nondegree award,Less than 5 years,None
Ship engineers,53-5031,Line item,8.7,8.7,0.1,0.7,—,1," $74,610 ",Postsecondary nondegree award,Less than 5 years,None
Other transportation workers,53-6000,Summary,373.5,391.2,17.7,4.7,0.4,50.3," $26,770 ",—,—,—
Bridge and lock tenders,53-6011,Line item,3.3,3.3,0.0,1.3,—,0.3," $50,110 ",High school diploma or equivalent,None,Short-term on-the-job training
Parking attendants,53-6021,Line item,149.8,160.6,10.9,7.2,0.2,22.8," $25,140 ",No formal educational credential,None,Short-term on-the-job training
Automotive and watercraft service attendants,53-6031,Line item,118.8,121.6,2.8,2.4,0.4,16.3," $25,200 ",No formal educational credential,None,Short-term on-the-job training
Traffic technicians,53-6041,Line item,7.7,8.2,0.5,6.0,—,0.8," $47,480 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Transportation inspectors,53-6051,Line item,30.2,30.9,0.7,2.4,0.7,2.9," $75,820 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Passenger attendants,53-6061,Line item,28.0,29.2,1.2,4.4,—,3.7," $26,570 ",High school diploma or equivalent,None,Short-term on-the-job training
"Aircraft service attendants and transportation workers, all other",53-6098,Line item,35.8,37.4,1.6,4.4,1.7,3.5," $37,000 ",High school diploma or equivalent,None,Short-term on-the-job training
Material moving workers,53-7000,Summary,"7,148.7","7,305.5",156.8,2.2,1.0,870.5," $29,060 ",—,—,—
Conveyor operators and tenders,53-7011,Line item,23.9,24.0,0.1,0.4,0.6,2.7," $34,660 ",No formal educational credential,None,Short-term on-the-job training
Crane and tower operators,53-7021,Line item,45.7,46.5,0.8,1.7,0.2,4.5," $56,690 ",High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
Dredge operators,53-7031,Line item,1.6,1.7,0.1,4.5,3.6,0.2," $47,040 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Hoist and winch operators,53-7041,Line item,4.9,4.6,-0.2,-5.0,—,0.5," $59,720 ",No formal educational credential,None,Short-term on-the-job training
Industrial truck and tractor operators,53-7051,Line item,634.7,652.3,17.5,2.8,0.2,64.3," $36,200 ",No formal educational credential,None,Short-term on-the-job training
Laborers and material movers,53-7060,Summary,"6,233.8","6,358.9",125.1,2.0,0.9,772.2," $28,130 ",—,—,—
Cleaners of vehicles and equipment,53-7061,Line item,408.4,423.1,14.7,3.6,4.7,53.9," $25,800 ",No formal educational credential,None,Short-term on-the-job training
"Laborers and freight, stock, and material movers, hand",53-7062,Line item,"2,986.0","3,111.7",125.7,4.2,0.9,380.6," $29,510 ",No formal educational credential,None,Short-term on-the-job training
Machine feeders and offbearers,53-7063,Line item,62.9,63.0,0.1,0.2,—,7," $31,180 ",No formal educational credential,None,Short-term on-the-job training
"Packers and packagers, hand",53-7064,Line item,640.8,609.9,-30.9,-4.8,0.5,75.8," $25,910 ",No formal educational credential,None,Short-term on-the-job training
Stockers and order fillers,53-7065,Line item,"2,135.8","2,151.3",15.5,0.7,0.4,254.9," $27,380 ",High school diploma or equivalent,None,Short-term on-the-job training
Pumping station operators,53-7070,Summary,28.3,29.8,1.5,5.4,4.9,3.1," $52,240 ",—,—,—
Gas compressor and gas pumping station operators,53-7071,Line item,3.7,3.6,-0.1,-2.1,4.9,0.4," $66,160 ",High school diploma or equivalent,None,Moderate-term on-the-job training
"Pump operators, except wellhead pumpers",53-7072,Line item,10.5,11.5,1.0,9.7,4.9,1.2," $45,040 ",High school diploma or equivalent,None,Moderate-term on-the-job training
Wellhead pumpers,53-7073,Line item,14.1,14.7,0.6,4.2,4.9,1.5," $55,040 ",High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
Refuse and recyclable material collectors,53-7081,Line item,133.6,145.4,11.7,8.8,6.6,18.2," $37,840 ",No formal educational credential,None,Short-term on-the-job training
"Tank car, truck, and ship loaders",53-7121,Line item,12.2,12.0,-0.2,-1.7,3.7,1.3," $42,360 ",No formal educational credential,None,Short-term on-the-job training
"Material moving workers, all other",53-7199,Line item,29.8,30.3,0.5,1.5,3.4,3.3," $31,770 ",No formal educational credential,None,Short-term on-the-job training
Footnotes:,,,,,,,,,,,,
"(1) Data are from the Occupational Employment Statistics program, U.S. Bureau of Labor Statistics. Wage data cover non-farm wage and salary workers and do not cover the self-employed, owners and partners in unincorporated firms, or household workers.",,,,,,,,,,,,
"Note: Data is unavailable for values denoted with a ""—"".",,,,,,,,,,,,
"Source: Employment Projections program, U.S. Bureau of Labor Statistics",,,,,,,,,,,,
