,Area_Code,State,Occupation_Code,Occupation_Title,Total_Employment,Mean_Hourly_Income,Hourly_10th_Percentile,Hourly_25th_Percentile,Median_Hourly_Income,Hourly_75th_Percentile,Hourly_90th_Percentile,Mean_Annual_Income,Annual_10th_Percentile,Annual_25th_Percentile,Median_Annual_Income,Annual_75th_Percentile,Annual_90th_Percentile,Latitude,Longitude
1560,13,Georgia,29-1021,"Dentists, General","2,950",90.21,28.40,49.89,77.99,#,#,"187,640","59,070","103,780","162,220",#,#,33.247875,-83.441162
1561,13,Georgia,29-1023,Orthodontists,200,114.09,33.92,38.92,#,#,#,"237,310","70,560","80,950",#,#,#,33.247875,-83.441162
1562,13,Georgia,29-1031,Dietitians and Nutritionists,"2,860",24.32,11.24,17.45,24.20,30.13,36.46,"50,580","23,370","36,300","50,330","62,680","75,830",33.247875,-83.441162
1563,13,Georgia,29-1041,Optometrists,840,54.71,20.98,36.84,51.68,66.09,81.05,"113,800","43,650","76,630","107,490","137,460","168,580",33.247875,-83.441162
1564,13,Georgia,29-1051,Pharmacists,"9,110",58.92,43.97,53.87,60.47,69.93,77.50,"122,550","91,450","112,040","125,780","145,460","161,190",33.247875,-83.441162
1565,13,Georgia,29-1071,Physician Assistants,"3,790",48.78,28.34,38.74,49.61,59.71,70.35,"101,460","58,950","80,570","103,190","124,190","146,330",33.247875,-83.441162
1566,13,Georgia,29-1081,Podiatrists,310,64.52,20.72,35.97,58.18,79.17,#,"134,200","43,100","74,820","121,020","164,680",#,33.247875,-83.441162
1567,13,Georgia,29-1122,Occupational Therapists,"3,070",41.02,25.88,33.21,40.96,50.43,58.34,"85,310","53,840","69,080","85,200","104,900","121,350",33.247875,-83.441162
1568,13,Georgia,29-1123,Physical Therapists,"5,430",42.11,28.29,33.89,41.27,50.41,59.13,"87,590","58,840","70,490","85,840","104,840","122,980",33.247875,-83.441162
1569,13,Georgia,29-1124,Radiation Therapists,440,42.12,28.47,33.29,38.88,50.01,61.38,"87,610","59,210","69,250","80,870","104,020","127,660",33.247875,-83.441162
1570,13,Georgia,29-1125,Recreational Therapists,600,20.91,13.56,15.68,18.71,26.36,30.77,"43,500","28,210","32,610","38,910","54,820","64,000",33.247875,-83.441162
1571,13,Georgia,29-1126,Respiratory Therapists,"4,320",27.77,20.62,24.03,27.74,31.46,36.45,"57,760","42,900","49,980","57,710","65,440","75,830",33.247875,-83.441162
1572,13,Georgia,29-1127,Speech-Language Pathologists,"3,440",37.71,22.70,29.82,36.62,46.30,55.46,"78,440","47,220","62,030","76,170","96,310","115,350",33.247875,-83.441162
1573,13,Georgia,29-1128,Exercise Physiologists,300,24.16,17.34,19.84,22.18,26.00,35.95,"50,250","36,070","41,270","46,140","54,070","74,770",33.247875,-83.441162
1574,13,Georgia,29-1129,"Therapists, All Other",140,28.58,16.16,19.83,26.43,34.25,49.57,"59,440","33,610","41,240","54,980","71,240","103,100",33.247875,-83.441162
1575,13,Georgia,29-1131,Veterinarians,"2,200",45.66,27.33,32.37,42.59,52.44,64.07,"94,970","56,840","67,320","88,580","109,080","133,270",33.247875,-83.441162
1576,13,Georgia,29-1141,Registered Nurses,"75,430",33.46,24.00,27.56,32.89,38.73,45.96,"69,590","49,910","57,320","68,410","80,560","95,600",33.247875,-83.441162
1577,13,Georgia,29-1151,Nurse Anesthetists,"1,110",83.80,65.93,70.74,78.76,91.85,#,"174,310","137,140","147,150","163,830","191,040",#,33.247875,-83.441162
1578,13,Georgia,29-1161,Nurse Midwives,520,47.33,26.43,35.30,45.39,53.97,63.47,"98,440","54,980","73,430","94,410","112,250","132,020",33.247875,-83.441162
1579,13,Georgia,29-1171,Nurse Practitioners,"7,690",50.80,36.74,43.13,50.05,59.10,67.60,"105,670","76,410","89,720","104,110","122,920","140,620",33.247875,-83.441162
1580,13,Georgia,29-1181,Audiologists,**,41.73,31.69,33.86,37.39,50.66,58.87,"86,810","65,910","70,420","77,770","105,380","122,450",33.247875,-83.441162
1581,13,Georgia,29-1211,Anesthesiologists,610,106.43,71.51,81.85,96.30,#,#,"221,380","148,750","170,240","200,310",#,#,33.247875,-83.441162
1582,13,Georgia,29-1215,Family Medicine Physicians,"2,260",99.02,40.17,50.85,96.11,#,#,"205,960","83,550","105,760","199,900",#,#,33.247875,-83.441162
1583,13,Georgia,29-1216,General Internal Medicine Physicians,**,46.00,26.61,28.33,31.19,37.98,#,"95,690","55,350","58,920","64,870","78,990",#,33.247875,-83.441162
1584,13,Georgia,29-1218,Obstetricians and Gynecologists,780,112.21,48.83,81.13,#,#,#,"233,390","101,560","168,740",#,#,#,33.247875,-83.441162
1585,13,Georgia,29-1221,"Pediatricians, General",640,75.15,31.60,45.56,65.40,96.41,#,"156,320","65,730","94,750","136,040","200,520",#,33.247875,-83.441162
1586,13,Georgia,29-1223,Psychiatrists,320,118.51,77.27,90.88,#,#,#,"246,500","160,730","189,030",#,#,#,33.247875,-83.441162
1587,13,Georgia,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric","11,040",113.72,52.56,82.86,#,#,#,"236,530","109,330","172,340",#,#,#,33.247875,-83.441162
1588,13,Georgia,29-1248,"Surgeons, Except Ophthalmologists",**,118.94,66.37,88.11,#,#,#,"247,390","138,050","183,280",#,#,#,33.247875,-83.441162
1589,13,Georgia,29-1292,Dental Hygienists,"6,410",31.53,20.66,25.31,31.11,38.53,45.04,"65,590","42,970","52,650","64,710","80,150","93,680",33.247875,-83.441162
1590,13,Georgia,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","2,600",52.20,31.36,38.28,51.08,64.20,73.49,"108,580","65,220","79,630","106,240","133,540","152,860",33.247875,-83.441162
1591,13,Georgia,29-2010,Clinical Laboratory Technologists and Technicians,"11,330",24.73,14.76,18.09,24.05,30.48,37.18,"51,450","30,700","37,640","50,020","63,400","77,340",33.247875,-83.441162
1592,13,Georgia,29-2031,Cardiovascular Technologists and Technicians,"1,470",29.99,16.26,22.32,30.88,37.24,43.80,"62,380","33,820","46,420","64,240","77,460","91,110",33.247875,-83.441162
1593,13,Georgia,29-2032,Diagnostic Medical Sonographers,"2,390",29.21,18.16,24.79,29.33,35.32,39.82,"60,750","37,760","51,560","61,020","73,460","82,820",33.247875,-83.441162
1594,13,Georgia,29-2033,Nuclear Medicine Technologists,550,36.45,27.39,32.28,36.54,42.05,47.41,"75,830","56,970","67,150","76,010","87,470","98,600",33.247875,-83.441162
1595,13,Georgia,29-2034,Radiologic Technologists and Technicians,"5,870",28.21,19.30,22.97,27.97,33.40,38.21,"58,680","40,140","47,790","58,180","69,480","79,470",33.247875,-83.441162
1596,13,Georgia,29-2035,Magnetic Resonance Imaging Technologists,"1,310",33.24,23.18,28.22,33.72,38.71,45.20,"69,140","48,210","58,700","70,150","80,510","94,010",33.247875,-83.441162
1597,13,Georgia,29-2040,Emergency Medical Technicians and Paramedics,"9,370",16.56,9.94,12.98,16.16,19.73,23.97,"34,450","20,670","27,000","33,620","41,030","49,860",33.247875,-83.441162
1598,13,Georgia,29-2051,Dietetic Technicians,220,13.23,8.02,8.95,11.65,15.41,22.45,"27,510","16,680","18,620","24,220","32,060","46,700",33.247875,-83.441162
1599,13,Georgia,29-2052,Pharmacy Technicians,"11,360",15.08,10.25,12.09,14.48,17.68,20.83,"31,360","21,320","25,150","30,120","36,770","43,320",33.247875,-83.441162
1600,13,Georgia,29-2053,Psychiatric Technicians,850,14.96,10.84,12.62,14.51,17.25,19.40,"31,120","22,550","26,240","30,180","35,870","40,360",33.247875,-83.441162
1601,13,Georgia,29-2055,Surgical Technologists,"4,040",22.45,16.35,19.10,22.06,25.30,29.73,"46,690","34,000","39,730","45,890","52,620","61,830",33.247875,-83.441162
1602,13,Georgia,29-2056,Veterinary Technologists and Technicians,"3,400",15.68,10.48,12.96,15.66,18.15,21.22,"32,610","21,810","26,960","32,570","37,760","44,150",33.247875,-83.441162
1603,13,Georgia,29-2057,Ophthalmic Medical Technicians,"1,390",17.12,10.55,13.01,16.55,20.40,24.28,"35,620","21,940","27,070","34,420","42,430","50,510",33.247875,-83.441162
1604,13,Georgia,29-2061,Licensed Practical and Licensed Vocational Nurses,"22,610",20.47,15.09,17.21,20.38,23.46,27.04,"42,570","31,390","35,800","42,390","48,790","56,240",33.247875,-83.441162
1605,13,Georgia,29-2081,"Opticians, Dispensing","1,750",18.06,12.13,13.50,16.38,22.53,27.69,"37,560","25,240","28,090","34,070","46,860","57,600",33.247875,-83.441162
1606,13,Georgia,29-2091,Orthotists and Prosthetists,330,32.97,19.83,24.50,32.74,40.40,47.34,"68,590","41,240","50,960","68,100","84,030","98,460",33.247875,-83.441162
1607,13,Georgia,29-2092,Hearing Aid Specialists,280,23.60,12.77,13.90,17.78,30.55,44.63,"49,080","26,560","28,910","36,990","63,530","92,830",33.247875,-83.441162
1608,13,Georgia,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","9,350",20.79,12.95,15.44,18.93,24.63,30.91,"43,230","26,940","32,120","39,380","51,230","64,300",33.247875,-83.441162
1609,13,Georgia,29-9091,Athletic Trainers,990,*,*,*,*,*,*,"52,500","32,630","39,460","48,520","60,530","78,620",33.247875,-83.441162
1610,13,Georgia,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",**,20.23,10.93,13.52,17.23,23.26,35.33,"42,080","22,740","28,110","35,840","48,380","73,480",33.247875,-83.441162
1611,13,Georgia,31-1120,Home Health and Personal Care Aides,"41,150",12.74,8.39,9.53,10.90,12.34,14.86,"26,500","17,460","19,810","22,670","25,670","30,910",33.247875,-83.441162
1612,13,Georgia,31-1131,Nursing Assistants,"33,420",13.41,9.56,10.71,12.40,14.67,17.55,"27,890","19,880","22,280","25,790","30,510","36,500",33.247875,-83.441162
1613,13,Georgia,31-1132,Orderlies,"1,330",12.49,9.28,10.47,12.05,14.37,16.02,"25,980","19,290","21,780","25,060","29,890","33,330",33.247875,-83.441162
1614,13,Georgia,31-1133,Psychiatric Aides,**,12.92,8.99,10.86,13.20,14.70,15.94,"26,880","18,710","22,590","27,450","30,570","33,150",33.247875,-83.441162
1615,13,Georgia,31-2011,Occupational Therapy Assistants,"1,100",30.22,19.68,26.24,31.92,36.75,39.61,"62,850","40,930","54,570","66,400","76,440","82,390",33.247875,-83.441162
1616,13,Georgia,31-2012,Occupational Therapy Aides,120,13.67,9.99,10.97,12.68,15.25,18.75,"28,440","20,780","22,810","26,370","31,720","39,000",33.247875,-83.441162
1617,13,Georgia,31-2021,Physical Therapist Assistants,"2,570",26.45,12.25,19.13,27.98,33.69,37.85,"55,010","25,490","39,780","58,200","70,080","78,740",33.247875,-83.441162
1618,13,Georgia,31-2022,Physical Therapist Aides,890,13.66,8.63,9.86,11.89,14.78,22.38,"28,410","17,950","20,510","24,730","30,740","46,550",33.247875,-83.441162
1619,13,Georgia,31-9011,Massage Therapists,"2,670",16.94,7.91,8.67,11.76,23.80,32.90,"35,240","16,460","18,030","24,460","49,510","68,430",33.247875,-83.441162
1620,13,Georgia,31-9091,Dental Assistants,"8,790",19.21,13.34,16.01,18.81,22.91,25.84,"39,960","27,750","33,310","39,110","47,660","53,740",33.247875,-83.441162
1621,13,Georgia,31-9092,Medical Assistants,"27,180",16.01,11.54,13.44,15.86,18.42,20.77,"33,300","24,000","27,950","32,990","38,310","43,200",33.247875,-83.441162
1622,13,Georgia,31-9093,Medical Equipment Preparers,"1,780",16.99,12.24,14.14,16.83,19.90,23.22,"35,340","25,460","29,420","35,000","41,400","48,300",33.247875,-83.441162
1623,13,Georgia,31-9094,Medical Transcriptionists,"1,930",15.25,9.59,12.25,14.92,18.02,21.68,"31,720","19,960","25,470","31,040","37,480","45,100",33.247875,-83.441162
1624,13,Georgia,31-9095,Pharmacy Aides,900,13.65,9.31,10.58,12.24,15.09,21.85,"28,380","19,360","22,010","25,460","31,380","45,440",33.247875,-83.441162
1625,13,Georgia,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,"1,780",13.58,9.90,10.93,12.97,16.10,18.41,"28,250","20,590","22,730","26,970","33,480","38,300",33.247875,-83.441162
1626,13,Georgia,31-9097,Phlebotomists,"4,350",15.40,10.36,12.98,15.35,18.09,20.23,"32,040","21,550","27,010","31,920","37,630","42,070",33.247875,-83.441162
1627,13,Georgia,31-9099,"Healthcare Support Workers, All Other",**,18.96,10.42,13.09,17.81,22.92,30.48,"39,430","21,660","27,220","37,050","47,670","63,410",33.247875,-83.441162
1628,13,Georgia,41-1011,First-Line Supervisors of Retail Sales Workers,"37,430",20.65,11.69,14.16,18.21,25.24,31.49,"42,940","24,320","29,460","37,870","52,500","65,490",33.247875,-83.441162
1629,13,Georgia,41-1012,First-Line Supervisors of Non-Retail Sales Workers,"5,750",35.93,18.20,23.28,31.28,43.46,62.86,"74,740","37,860","48,420","65,070","90,390","130,750",33.247875,-83.441162
1630,13,Georgia,41-2011,Cashiers,"115,640",10.31,8.08,8.76,9.93,11.47,13.00,"21,450","16,810","18,230","20,650","23,860","27,040",33.247875,-83.441162
1631,13,Georgia,41-2021,Counter and Rental Clerks,"13,220",14.07,8.67,10.32,13.28,16.61,20.88,"29,260","18,030","21,460","27,620","34,540","43,430",33.247875,-83.441162
1632,13,Georgia,41-2022,Parts Salespersons,"9,220",15.54,8.70,10.09,13.63,18.72,25.31,"32,320","18,090","20,990","28,340","38,940","52,640",33.247875,-83.441162
1633,13,Georgia,41-2031,Retail Salespersons,"143,080",12.59,8.27,9.25,10.86,13.25,18.28,"26,190","17,200","19,230","22,580","27,560","38,010",33.247875,-83.441162
1634,13,Georgia,41-3011,Advertising Sales Agents,"3,820",26.29,11.35,13.94,20.29,30.97,48.83,"54,690","23,610","28,990","42,190","64,420","101,570",33.247875,-83.441162
1635,13,Georgia,41-3021,Insurance Sales Agents,"14,370",27.82,12.64,15.18,19.27,30.44,51.76,"57,860","26,300","31,570","40,070","63,310","107,660",33.247875,-83.441162
1636,13,Georgia,41-3031,"Securities, Commodities, and Financial Services Sales Agents","10,440",37.84,15.77,19.37,25.27,41.04,78.12,"78,700","32,800","40,290","52,560","85,360","162,490",33.247875,-83.441162
1637,13,Georgia,41-3041,Travel Agents,"2,030",17.09,10.11,11.41,14.97,21.67,28.21,"35,550","21,040","23,720","31,140","45,070","58,690",33.247875,-83.441162
1638,13,Georgia,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","38,640",30.51,12.84,17.27,26.16,37.61,55.84,"63,460","26,700","35,910","54,410","78,240","116,150",33.247875,-83.441162
1639,13,Georgia,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","8,710",35.79,15.17,22.70,32.07,42.28,59.44,"74,440","31,560","47,220","66,700","87,940","123,640",33.247875,-83.441162
1640,13,Georgia,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","47,670",32.86,13.45,18.72,27.77,40.31,58.13,"68,340","27,970","38,940","57,760","83,850","120,920",33.247875,-83.441162
1641,13,Georgia,41-9011,Demonstrators and Product Promoters,"1,870",17.60,9.80,10.82,12.45,19.74,32.66,"36,610","20,380","22,510","25,900","41,050","67,930",33.247875,-83.441162
1642,13,Georgia,41-9021,Real Estate Brokers,"1,000",29.91,16.14,19.09,30.91,36.74,45.91,"62,200","33,570","39,700","64,290","76,420","95,490",33.247875,-83.441162
1643,13,Georgia,41-9022,Real Estate Sales Agents,"8,910",26.28,12.27,16.57,22.89,30.00,44.00,"54,670","25,520","34,470","47,610","62,390","91,520",33.247875,-83.441162
1644,13,Georgia,41-9031,Sales Engineers,"3,220",55.02,31.22,38.27,52.25,68.12,82.86,"114,430","64,940","79,610","108,680","141,690","172,350",33.247875,-83.441162
1645,13,Georgia,41-9041,Telemarketers,"2,180",12.79,8.32,9.29,11.17,15.85,18.69,"26,610","17,300","19,330","23,240","32,960","38,880",33.247875,-83.441162
1646,13,Georgia,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",40,12.32,9.53,11.72,12.75,13.81,14.44,"25,620","19,810","24,370","26,530","28,720","30,040",33.247875,-83.441162
1647,13,Georgia,41-9099,"Sales and Related Workers, All Other","4,510",19.72,9.01,10.81,14.94,23.17,36.02,"41,020","18,730","22,480","31,080","48,200","74,910",33.247875,-83.441162
1648,15,Hawaii,15-1211,Computer Systems Analysts,"1,780",38.29,25.79,30.43,36.83,45.39,53.70,"79,650","53,650","63,300","76,600","94,420","111,710",19.741754999999998,-155.844437
1649,15,Hawaii,15-1212,Information Security Analysts,340,50.44,27.11,32.16,43.32,56.74,74.19,"104,910","56,380","66,900","90,100","118,020","154,320",19.741754999999998,-155.844437
1650,15,Hawaii,15-1221,Computer and Information Research Scientists,80,*,*,*,*,*,*,*,*,*,*,*,*,19.741754999999998,-155.844437
1651,15,Hawaii,15-1231,Computer Network Support Specialists,840,31.10,18.65,23.25,30.29,38.02,45.92,"64,700","38,800","48,350","62,990","79,070","95,510",19.741754999999998,-155.844437
1652,15,Hawaii,15-1232,Computer User Support Specialists,"1,150",24.33,15.69,19.11,23.21,28.73,35.82,"50,610","32,640","39,750","48,280","59,760","74,510",19.741754999999998,-155.844437
1653,15,Hawaii,15-1241,Computer Network Architects,420,46.53,31.68,37.52,46.25,56.33,63.42,"96,790","65,900","78,040","96,210","117,160","131,900",19.741754999999998,-155.844437
1654,15,Hawaii,15-1244,Network and Computer Systems Administrators,"1,260",39.65,26.82,32.20,38.96,47.00,55.31,"82,460","55,780","66,980","81,030","97,760","115,050",19.741754999999998,-155.844437
1655,15,Hawaii,15-1245,Database Administrators and Architects,310,45.19,27.67,35.35,45.22,54.06,64.09,"93,990","57,560","73,530","94,050","112,450","133,310",19.741754999999998,-155.844437
1656,15,Hawaii,15-1251,Computer Programmers,470,38.17,21.33,28.68,40.67,46.81,51.33,"79,390","44,370","59,660","84,600","97,370","106,770",19.741754999999998,-155.844437
1657,15,Hawaii,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,"1,880",47.87,26.39,33.82,43.67,55.66,76.67,"99,570","54,880","70,350","90,840","115,770","159,480",19.741754999999998,-155.844437
1658,15,Hawaii,15-1257,Web Developers and Digital Interface Designers,300,30.52,16.59,23.31,30.11,36.81,44.45,"63,480","34,500","48,480","62,630","76,560","92,450",19.741754999999998,-155.844437
1659,15,Hawaii,15-1299,"Computer Occupations, All Other","1,700",40.78,20.05,33.94,43.76,50.24,55.97,"84,820","41,700","70,590","91,020","104,490","116,430",19.741754999999998,-155.844437
1660,15,Hawaii,15-2031,Operations Research Analysts,150,45.20,26.41,30.28,45.18,57.66,67.77,"94,010","54,930","62,980","93,970","119,940","140,960",19.741754999999998,-155.844437
1661,15,Hawaii,15-2041,Statisticians,170,35.44,24.28,27.65,33.36,41.75,52.38,"73,710","50,510","57,520","69,390","86,840","108,960",19.741754999999998,-155.844437
1662,15,Hawaii,23-1011,Lawyers,"2,040",52.61,30.81,36.96,47.54,61.85,78.84,"109,420","64,090","76,880","98,890","128,640","163,990",19.741754999999998,-155.844437
1663,15,Hawaii,23-2011,Paralegals and Legal Assistants,"1,130",26.22,16.57,19.57,25.76,30.85,37.12,"54,530","34,470","40,700","53,580","64,160","77,220",19.741754999999998,-155.844437
1664,15,Hawaii,23-2093,"Title Examiners, Abstractors, and Searchers",170,28.09,19.36,21.63,26.21,33.30,38.72,"58,430","40,270","44,990","54,520","69,270","80,530",19.741754999999998,-155.844437
1665,15,Hawaii,23-2099,"Legal Support Workers, All Other",100,29.12,20.00,24.20,28.17,34.33,38.70,"60,580","41,600","50,340","58,580","71,400","80,490",19.741754999999998,-155.844437
1666,15,Hawaii,25-1011,"Business Teachers, Postsecondary",280,*,*,*,*,*,*,"93,430","30,380","41,080","63,220","127,600","199,370",19.741754999999998,-155.844437
1667,15,Hawaii,25-1021,"Computer Science Teachers, Postsecondary",120,*,*,*,*,*,*,"102,340","35,720","62,490","97,550","129,550","166,210",19.741754999999998,-155.844437
